[GWUT file version 1.60]
[AIRCRAFT]
30,A-190 HE 100mm,0,2,0,6,0,0,0,800,50,15,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,15.6,15.6,0.1,0.95,0,21000,21000,0.008,880,2,880,0,0,0,0,0,120,0,0,2,80,5,30,2,0,0,0,0,0
31,2A70 3OF70 HE 100mm,0,3,0,6,0,0,0,800,50,15,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,15.8,15.8,0.1,1.2,300,6500,3600,0.002,355,2,355,0,0,0,0,0,30,0.3,0,13,10,10,30,2,0,0,0,0,0
32,BM-21 9N51 HE 122mm Rocket,0,2,0,6,0,0,0,3000,50,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,66.7,46.8886792453,0.122,1.8,1000,20400,20400,0.0076923077,1,2,715,0,0.7,75000,0,0,120,0,0,0,0,0.8,30,2,0,0,0,0,0
33,2A46M1 3BK31 HEAT 125mm,0,3,0,4,0,0,0,1000,720,16,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,19,19,0.125,1,0,9000,4000,0.000275,1750,2,1750,0,0,0,0,0,30,0.5,0,0,0,8,30,2,0,0,0,0,0
34,2A65 3VOF96 HE 152mm,0,2,0,6,0,0,0,1548,1000,16,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,43.56,43.56,0.152,0.85,1000,24400,24400,0.0055096419,828,2,828,0,0,0,0,0,120,0.7,0,0,0,9,30,2,0,0,0,0,0
35,Hydra 70 M255 HE,0,3,0,6,0,5,0,600,20,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,9.3,6.6890566038,0.07,1.2,100,7000,2000,0.002,45,2,739,0,1.1,6290,0,0,30,0.3,0,0,0,0,30,0.5,0,0,0,0,0
36,Hydra 70 M261 MPSM,0,3,0,8,0,5,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,11.66,9.0490566038,0.07,1.2,1000,7000,6000,0.002,45,2,1050,0,1.1,6290,0,0,30,0.05,0,0,0,0,30,0.5,0,0,0,0,0
37,M73 HE submunition,0,3,0,5,0,0,0,200,100,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.62,0.62,0.06,1.2,0,10,10,0.01,5,10,1050,0,0,0,0,0,10,0,0,9,0,0,30,2,0,0,0,0,0
38,Mk 40 FFAR M247 HEDP,0,3,0,5,0,5,0,800,300,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,10.4,8.7811320755,0.07,1.2,100,6000,2000,0.002,45,2,600,0,1.3,3300,0,0,30,0.3,0,0,0,0,30,2,0,0,0,0,0
39,S-5KO HEDP,0,3,0,5,0,10,0,400,110,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,3.86,2.9883018868,0.057,1.1,800,2000,1500,0.0035,45,0,600,0,1.1,2100,0,0,30,0.3,0,0,0,0,30,0.5,0,0,0,0,0
40,S-8KOM HEAT,0,3,0,4,0,5,0,800,400,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,11.3,8.9566037736,0.08,1.1,1000,4000,2000,0.003,45,0,610,0,0.69,9000,0,0,30,0.3,0,0,0,0,30,0.5,0,0,0,0,0
41,S-13OF HE,0,3,0,6,0,3,0,1200,50,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,69,55.7169811321,0.122,1.1,1000,4000,2000,0.003,45,0,530,0,1.1,32000,0,0,30,0.3,0,0,0,0,30,0.5,0,0,0,0,0
42,AIM-92A Stinger,1,1,0,6,2,1,0,1000,40,2,1,0,0,1,1,0,3,2,1,0,0,0,0,0,0,10.1,6.661509434,0.07,1.2,200,4830,3500,0,50,5,2.2,25,2,2856,17,200,0.1,0,1,0,0,0,30,10,40,15,0,0,3500
43,AIM-9M Sidewinder,1,1,0,6,2,0,0,1000,40,2,1,0,0,1,1,0,3,2,1,0,0,0,0,0,0,87,65.5056603774,0.127,1.1,500,18000,5000,0,50,5,2.5,30,3.2,17800,0,0,60,0,1,0,0,0,30,10,40,15,0,0,8000
44,AIM-120C AMRAAM,3,1,0,6,1,0,0,1100,50,2,1,0,0,1,1,0,3,2,1,0,0,0,0,0,0,157,90.641509434,0.178,1.1,500,50000,15000,0,50,5,4,30,7,24550,20,200,100,0,1,0,0,0,30,11.25,45,15,0,0,20000
45,9M39 Igla-V,1,1,0,6,2,2,0,1000,40,2,1,0,0,1,1,0,3,4,1,0,0,0,0,0,0,10.6,6.2226415094,0.072,1.1,800,5200,3500,0,50,5,800,20,29,400,0,0,0.1,0,1,0,0,0,30,7.5,30,15,0,0,3500
46,R-60,1,1,0,6,2,0,0,1132,40,2,1,0,0,1,1,0,3,1,1,0,0,0,0,0,0,43.5,34.0660377358,0.12,1.1,200,7200,3000,0,50,5,2.5,42,5,5000,0,0,22,0,1,0,0,0,30,8.5,34,15,0,0,20000
47,R-60M,1,1,0,6,2,0,0,1132,40,2,1,0,0,1,1,0,3,1,1,0,0,0,0,0,0,44,34.5660377358,0.12,1.1,200,10000,3000,0,50,5,2.5,42,5,5000,0,0,25,0,1,0,0,0,30,8.5,34,15,0,0,20000
48,R-27R,2,1,0,6,1,0,0,1220,40,2,1,0,0,1,1,0,3,1,1,0,0,0,0,0,0,253,185.5283018868,0.23,1,500,80000,15000,0,50,5,4.5,24,6,29800,0,0,60,0,1,0,0,0,30,12.5,50,15,0,0,25000
49,R-27T,1,1,0,6,2,0,0,1250,40,2,1,0,0,1,1,0,3,1,1,0,0,0,0,0,0,245.5,178.0283018868,0.23,1,500,65000,15000,0,50,5,4.5,24,6,29800,0,0,60,0,1,0,0,0,30,13.75,55,15,0,0,24000
50,R-73,1,1,0,6,2,0,0,1300,40,2,1,0,0,1,1,0,3,1,1,0,0,0,0,0,0,105,70.9339622642,0.17,1.3,300,20000,8000,0,50,5,700,40,11.5,7850,0,0,60,0,1,0,0,0,30,11.25,45,15,0,0,20000
51,AGM-114L Longbow Hellfire,3,1,0,4,1,2,0,2000,1050,2,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,49,42.2075471698,0.178,1.1,500,8000,6000,0,50,5,425,20,4,4500,0,0,35,0,1,0,0,0,30,20,40,0,0,0,2000
52,AGM-114K Hellfire II,4,1,0,4,3,2,0,2300,1050,2,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,47.9,41.1075471698,0.178,1.1,1000,8000,6000,0,50,5,425,20,4,4500,0,0,35,0,1,0,0,0,30,20,40,0,0,0,2000
53,AGM-114R Hellfire II,4,1,0,5,3,2,0,2325,400,2,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,49.4,42.6075471698,0.178,1.1,1000,8000,6000,0,50,5,425,20,4,4500,0,0,35,0,1,0,0,0,30,180,40,5,0,0,2000
54,AGM-65D Maverick,1,1,0,4,2,0,0,3000,1000,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,218.25,195.1273584906,0.3,0.8,500,40000,15000,0,50,5,0.93,30,0.75,45400,2.75,9900,60,0,1,0,0,0,30,15,20,0,0,0,8000
55,AGM-65F Maverick,1,1,0,4,2,0,0,3000,1000,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,290,266.8773584906,0.3,0.8,500,25000,10000,0,50,5,0.93,30,0.75,45400,2.75,9900,60,0,1,0,0,0,30,15,20,0,0,0,8000
56,9M120 Ataka-V,5,1,0,4,1,2,0,2300,800,2,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,33.5,25.7641509434,0.13,1.3,400,8000,4000,0,55,5,550,25,10,2050,0,0,30,2,1,0,0,0,30,5,20,0,0,0,1600
57,9A4172 Vikhr,5,1,0,4,3,0,0,2300,1000,2,1,0,0,1,1,0,2,0.5,1,1,0,0,0,0,0,45,34.7773584906,0.125,1.4,500,10000,5000,0,55,5,610,20,14,1935,0,0,30,2,1,0,0,0,30,6.25,25,10,0,0,1800
58,9M114 Shturm,7,1,0,4,1,0,0,1800,650,2,1,0,0,1,1,0,0,2,1,1,0,0,0,0,0,31.4,25.5132075472,0.13,1.3,400,5000,4000,0,55,5,560,20,2,4560,3,2160,30,2,1,0,0,0,30,2.5,10,0,0,0,1000
59,Kh-25MT,1,1,0,4,2,0,0,1000,1000,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,320,255.0841509434,0.275,1.1,500,40000,5000,0,50,5,800,20,2,23456,9.5,13170,60,0,1,0,0,0,30,15,20,0,0,0,10000
60,Kh-29L,4,1,0,4,3,0,0,4000,1000,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,650,564.2641509434,0.38,1.5,1000,10000,5000,0,50,5,600,24,3.2,71000,0,0,30,0,1,0,0,0,30,15,20,0,0,0,5000
61,MIM-72G Chaparral,1,1,0,6,2,0,0,400,40,2,1,0,0,1,1,0,3,2,0,0,1,0,0,0,0,86.2,64.5622641509,0.12,1,500,9000,6000,0,50,5,2.5,25,4.7,12200,0,0,30,0,1,0,0,12,30,15,60,15,0,0,4000
62,FIM-92A Stinger,1,1,0,6,2,0,0,300,40,2,1,0,0,1,1,0,3,2,0,0,1,0,0,0,0,10.1,6.661509434,0.07,1.2,200,4750,3500,0,50,5,2.2,25,2,2856,17,200,0.1,0,1,0,0,10,30,10,40,15,0,0,3500
63,RIM-66B Standard,2,1,0,6,1,0,0,1800,40,2,1,0,0,1,1,0,3,2,0,0,1,0,0,0,0,630,320.5660377358,0.34,1.1,1000,45700,15000,0,50,5,3.5,20,4,85000,30,16000,60,0,1,0,0,20,30,15,60,15,0,0,24400
64,RIM-7M Sea Sparrow,2,1,0,6,1,0,0,1000,40,2,1,0,0,1,1,0,3,2,0,0,1,0,0,0,0,231,171.4528301887,0.2,1.1,1000,26000,15000,0,50,5,4,25,4.5,26000,10,4080,60,0,1,0,0,10,30,15,60,15,0,0,15240
65,9K34 Strela-3,1,1,0,6,2,0,0,300,40,2,1,0,0,1,1,0,3,4,0,0,1,0,0,0,0,10.3,6.4509433962,0.072,1.1,200,4500,2000,0,30,2,630,20,17,600,0,0,0.1,0,1,0,0,25,30,7.5,30,15,0,0,3000
66,9M333,1,1,0,6,2,0,0,400,40,2,1,0,0,1,1,0,3,2,0,0,1,0,0,0,0,41,19.6603773585,0.12,1.1,800,5000,3500,0,50,5,2,20,29,1950,0,0,0.1,0,1,0,0,7,30,6.25,25,15,0,0,3500
67,9M311,7,1,0,6,1,0,0,450,40,2,1,0,0,1,1,0,3,2,0,0,1,0,0,0,0,42,18.5,0.076,1.1,1000,8000,3500,0,50,5,900,18,2.6,9600,0,0,30,0,1,0,0,8,30,15,60,15,0,0,3500
68,4K60,7,1,0,6,1,0,0,2010,40,2,1,0,0,1,1,0,3,2,0,0,1,0,0,0,0,2400,1412.0754716981,0.655,1.1,1000,33000,20000,0,50,5,1200,20,17,154000,0,0,60,0,1,0,0,15,30,11.25,45,15,0,0,30000
69,9M33,7,1,0,6,1,0,0,900,40,2,1,0,0,1,1,0,3,2,0,0,1,0,0,0,0,128,62.3396226415,0.206,1.1,1000,9000,5000,0,50,5,800,18,30,5800,0,0,0.1,0,1,0,0,10,30,11.25,45,15,0,0,7000
70,BGM-71D TOW-2,8,1,0,4,0,0,0,1017,800,2,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,21.5,18.3301886792,0.152,1.2,65,3750,3000,0,50,5,278,20,20,420,0,0,30,0,1,0,0,30,30,22.5,30,0,0,0,2000
71,9M113 Konkurs,2,1,0,4,1,0,0,802,650,2,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,14.58,13.1083018868,0.135,1.2,75,4000,3000,0,65,5,250,20,15,260,0,0,30,0,1,0,0,30,30,7.5,10,0,0,0,2000
72,9M117 Bastion,5,1,0,4,3,0,0,440,750,2,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,17.6,14.0679245283,0.115,1.2,100,5000,3000,0,50,5,400,20,13,720,0,0,30,0,1,0,0,30,30,7.5,10,0,0,0,2000
73,9M119M Invar,5,1,0,4,3,0,0,688,700,2,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,17.2,12.8664150943,0.125,1.2,100,5000,3000,0,50,5,420,20,17.4,660,0,0,30,0,1,0,0,30,30,7.5,10,0,0,0,3000
74,CHAFF,0,0,1,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1,0.1,0.5,1.2,0,0,0,0.1,25,50,75,0,0,0,0,0,8,4,0,0,0,0,30,0,0,0,0,0,0
75,FLARE,0,0,2,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.02,0.02,0.1,1.2,0,0,0,0.1,25,50,75,0,0,0,0,0,8,4,0,0,0,0,30,0,0,0,0,0,0
76,SMOKE GRENADE,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.1,1,0,0,0,0,6,0,6,0,0,0,0,0,45,15,0,0,0,0,30,0,0,0,0,0,0
77,CRATE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,50,50,10.4,2,0,0,0,0,0,0,0,0,0,0,0,0,511,0,0,0,0,0,0,0,0,0,0,0,0
78,Rotor Blade,0,0,0,3,0,0,0,200,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20,20,0.5,1,0,0,0,0,20,5,200,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0
79,Ejected Pilot,0,0,0,3,0,0,0,200,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,80,80,10.4,2,0,0,0,0,10,5,100,0,2,1000,0,0,511,0,0,0,0,0,0,0,0,0,0,0,0
80,Ejected Co-pilot,0,0,0,3,0,0,0,200,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,80,80,10.4,2,0,0,0,0,10,5,100,0,2,1000,0,0,511,0,0,0,0,0,0,0,0,0,0,0,0
81,Crew Door,0,0,0,3,0,0,0,50,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20,20,1,1.5,0,0,0,0,6,2,8,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0
82,Crew Door,0,0,0,3,0,0,0,50,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20,20,1,1.5,0,0,0,0,6,2,8,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0
[KEYSITES]
0,Airbase,-0.2,-0.4,1,0.3,80000,400000,1000,80,0,0,2,1,1,3,2,1,0,1,1,1,1,0,1,1
1,Carrier,0,0,1,0.3,60000,100000,280,50,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1
2,Factory,1,0,0.5,0.3,40000,0,300,20,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
3,FARP,-0.05,-0.03,0.4,0.3,40000,100000,320,40,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0
4,Military Base,-0.2,-0.2,0.8,0.3,30000,0,450,30,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1
5,Port,0.2,0.2,0.2,0.3,20000,0,700,20,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
6,Power Station,0,-0.5,0.3,0.3,30000,0,400,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
7,Oil Refinery,0,1,0.4,0.3,30000,0,800,20,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
8,Radio Transmitter,0,0,0.5,0.3,30000,0,250,30,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
[GROUPS]
0,Attack Helicopters,0,2,22,1,2,14,0,1,4,6,5,60,0,0,1,1,3,4,2,0,6,8,3,6,0,0
1,Marine Attack Helicopters,0,2,22,1,2,14,24,7,4,6,5,60,0,0,1,1,3,4,0,0,4,5,3,6,0,0
2,Assault Helicopters,0,2,22,1,2,14,4,5,7,6,5,60,0,0,1,1,3,4,0,0,0,8,2,6,0,6
3,Marine Assault Helicopters,0,2,22,1,2,14,6,7,7,6,5,60,0,0,1,1,3,4,0,0,0,0,2,5,6,8
4,Recon Helicopters,0,2,22,1,2,14,22,21,4,6,5,60,0,0,1,1,3,4,0,0,0,0,4,8,0,0
5,Recon/Attack Helicopters,0,2,22,1,2,14,2,3,4,6,5,60,0,0,1,1,3,4,3,0,7,8,4,8,0,0
6,Medium-Lift Transport Helicopters,0,2,22,1,2,14,8,9,7,7,5,30,0,0,0,1,3,2,0,1,0,0,1,4,8,8
7,Heavy-Lift Transport Helicopters,0,2,22,1,2,14,10,11,7,7,5,30,0,0,0,1,3,2,0,1,0,0,1,4,10,12
8,Multi-Role Fighters,1,2,22,1,0,10,14,15,2,9,5,60,0,0,1,1,3,4,1,0,10,6,10,0,0,0
9,Carrier-Borne Attack Aircraft,1,2,22,1,0,10,16,17,2,9,5,60,0,0,1,1,3,4,1,0,5,8,8,0,0,0
10,Carrier-Borne Interceptors,1,2,22,1,0,10,18,19,2,9,5,60,0,0,1,1,3,4,0,0,10,2,10,0,0,0
11,Close Air Support Aircraft,1,2,22,1,0,10,12,13,2,8,5,60,0,0,1,1,3,4,1,0,0,10,8,0,0,0
12,Medium-Lift Transport Aircraft,1,2,22,1,1,10,29,30,7,10,5,30,0,0,0,1,3,2,0,1,0,0,6,0,8,0
13,Heavy-Lift Transport Aircraft,1,2,22,1,1,10,27,28,7,10,5,30,0,0,0,1,3,2,0,1,0,0,5,0,10,0
14,Air Defence Artillery,2,15,20,2,3,1,16,17,7,11,10,60,0,1,1,0,1,4,0,2,10,0,0,0,0,0
15,Frontline,2,15,20,2,3,23,0,1,8,12,3,30,1,0,1,1,1,16,0,2,6,10,0,0,0,0
16,Support,2,15,20,2,3,23,0,1,8,12,3,30,2,0,1,1,1,16,0,2,5,7,0,0,0,0
17,Artillery,2,15,20,2,3,23,9,10,8,13,1,60,3,0,1,1,1,4,0,2,0,10,0,0,0,0
18,MLRS,2,15,20,2,3,23,11,12,8,13,1,60,3,0,1,1,1,4,0,2,0,10,0,0,0,0
19,Infantry (static),4,15,20,2,4,1,33,36,7,15,8,10,0,1,1,0,2,1,0,2,6,0,0,0,0,0
20,Infantry (group),4,15,22,2,4,19,32,35,7,16,4,10,0,0,1,0,2,12,0,2,6,0,0,0,0,0
21,Infantry (patrol),4,15,22,2,4,19,32,35,7,15,4,10,0,0,1,0,2,12,0,2,6,0,0,0,0,0
22,Assault Ships,3,32,20,3,5,28,25,26,6,14,5,60,0,0,1,0,4,1,0,10,10,0,0,0,0,0
23,Frigates,3,32,20,3,5,28,27,28,6,14,5,60,0,0,1,1,4,2,0,5,8,0,0,0,0,0
24,Landing Craft,3,32,20,3,5,28,30,31,6,14,5,60,0,0,1,1,4,4,0,1,0,0,0,0,0,0
25,Buildings,4,0,4,0,3,29,1,1,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
[TASKS]
0,Nothing,3,0,0,0,5,0,0,1,0,0,15,1,0,0,0,0,0,1,1,0,0,0,0,0,0,100,100,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1,Advance,2,9,0,0,1,11,0,1,2,0,15,1,1,0,0,1,0,0,0,1,0,0,0,0,0,100,100,0,2,0,0,0,1,0,0,0,0,0,0,0,0
2,Anti-Ship Strike,1,7,4,2,5,15,3,2,2,1,3,1,1,0,0,1,1,1,1,1,1,1,1,1,3,25,50,750,1,1,0,1,0,0,0,0,5,3,0,0,0
3,Battlefield Air Interdiction,1,4,3,2,5,16,3,1,2,1,15,1,1,0,0,1,1,1,1,1,1,1,1,1,2,25,75,1000,1,1,0,1,0,0,0,0,6,2,0,0,0
4,Barrier Combat Air Patrol,2,7,1,1,0,0,3,1,2,1,15,1,1,0,0,1,1,1,1,1,1,0,1,0,0,100,100,0,1,1,0,1,0,0,0,6,0,3,0,0,0
5,Battle Damage Assessment,0,9,1,0,1,0,3,1,2,1,15,1,1,0,0,1,1,1,1,1,1,0,1,0,3,100,100,1000,1,0,0,1,0,0,0,0,0,3,5,0,0
6,Close Air Support,1,6,3,2,5,16,3,2,2,1,15,1,1,0,0,1,1,1,1,1,1,1,1,1,2,25,75,1000,1,1,0,1,0,0,0,0,8,2,0,0,0
7,Coastal Patrol,2,1,0,0,5,0,0,1,2,0,15,1,1,0,0,1,0,1,1,1,1,0,0,0,0,100,100,0,3,0,0,0,0,0,1,0,0,0,0,0,0
8,Combat Air Patrol,2,5,1,0,0,0,3,1,2,1,15,1,1,0,0,1,1,1,1,1,1,0,1,0,3,100,100,750,1,1,0,1,0,0,0,6,0,0,0,0,0
9,Engage,3,10,0,0,4,2,3,1,1,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,100,0,4,1,1,1,1,1,1,0,0,0,0,0,0
10,Escort,2,7,1,0,1,11,3,1,2,1,15,1,1,0,0,1,1,1,1,1,1,2,1,0,3,25,100,1000,1,1,0,1,0,0,0,4,2,0,0,0,0
11,Free Flight,3,7,1,0,5,0,3,1,0,0,15,1,1,0,0,1,1,1,1,1,1,0,0,0,0,100,100,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12,Ground Strike,1,9,4,2,5,3,3,2,2,1,3,1,1,0,0,1,1,1,1,1,1,1,1,1,2,10,25,1000,1,1,0,1,0,0,0,0,8,0,0,0,0
13,Landing,3,10,0,0,5,0,0,1,0,0,15,1,0,1,1,0,0,0,0,0,0,0,0,0,0,100,100,0,4,1,1,1,1,1,1,0,0,0,0,0,0
14,Landing Holding,3,10,0,0,5,0,0,1,0,0,15,1,0,1,1,0,0,0,0,0,0,0,0,0,0,100,100,0,4,1,1,1,1,1,1,0,0,0,0,0,0
15,Offensive Counter Air Strike,1,6,4,2,5,9,3,1,2,1,15,1,1,0,0,1,2,1,1,1,1,1,0,0,0,10,33,0,1,1,0,0,0,0,0,0,6,5,0,0,0
16,Offensive Counter Air Sweep,1,7,4,0,0,0,3,1,2,1,15,1,1,0,0,1,2,1,1,1,1,1,0,0,0,25,50,0,1,1,0,0,0,0,0,5,0,5,0,0,0
17,Recon,0,7,1,3,1,0,3,1,2,1,15,1,1,0,0,1,1,1,1,1,1,0,1,0,4,100,100,1000,1,0,0,1,0,0,0,0,0,3,5,0,0
18,Repair,2,5,0,0,5,0,3,1,0,0,5,1,1,0,0,1,1,1,1,1,1,2,0,0,0,100,100,0,1,0,0,1,0,0,0,0,0,0,0,6,0
19,Retreat,2,9,0,0,1,11,0,1,2,0,15,1,1,0,0,1,0,0,0,1,0,0,0,0,0,100,100,0,2,0,0,0,1,0,0,0,0,0,0,0,0
20,Suppression of Enemy Air Defences,1,9,4,2,5,16,3,2,1,1,5,1,1,0,0,1,1,1,1,1,1,1,1,1,2,10,100,1000,1,1,0,1,0,0,0,0,6,0,0,0,0
21,Supply,2,4,0,0,5,0,3,1,0,0,6,1,1,0,0,1,2,1,1,1,0,0,0,0,0,100,100,0,1,0,1,1,0,0,0,0,0,0,0,5,0
22,Takeoff,3,10,0,0,5,0,0,1,0,0,15,1,0,1,1,0,0,0,0,0,0,0,0,0,0,100,100,0,4,1,1,1,1,1,1,0,0,0,0,0,0
23,Takeoff Holding,3,10,0,0,5,0,0,1,0,0,15,1,0,1,1,0,0,0,0,0,0,0,0,0,0,100,100,0,4,1,1,1,1,1,1,0,0,0,0,0,0
24,Transfer Fixed Wing,2,5,1,0,1,0,3,1,2,0,15,1,1,0,0,0,2,1,1,1,1,0,0,0,0,100,100,0,1,1,1,0,0,0,0,0,0,0,0,0,0
25,Transfer Helicopter,2,7,1,0,1,0,3,1,2,0,15,1,1,0,0,1,1,1,1,1,1,0,0,0,0,100,100,500,1,0,0,1,0,0,0,0,0,0,0,0,0
26,Troop Insertion,1,10,2,0,5,0,3,1,0,1,3,1,1,0,0,1,1,1,1,1,1,1,0,0,0,100,100,100,1,0,0,1,0,0,0,0,0,0,0,0,6
27,Troop Movement (Insert/capture),3,5,2,0,1,2,0,1,2,1,15,1,1,0,0,0,0,0,0,1,1,0,0,0,0,100,100,0,2,0,0,0,0,1,0,0,0,0,0,0,0
28,Troop Movement (Insert/Defend),3,5,2,0,1,2,0,1,2,1,15,1,1,0,0,0,0,0,0,1,1,0,0,0,0,100,100,0,2,0,0,0,0,1,0,0,0,0,0,0,0
29,Troop Movement (Patrol),3,5,2,0,1,2,0,1,2,1,15,0,1,0,0,0,0,0,0,1,1,0,0,0,0,100,100,0,2,0,0,0,0,1,0,0,0,0,0,0,0
[WAYPOINTS]
0,Approach,18,1,98,62,7,0,0,0,0,0,0,1000,1000,0.5,0,0,0,1,0,1000,1000,0.7,0,0,0,1,0,1000,1000,1,0,0,0,1,0,1000,1000,1,0,0,0,1
1,Attack,2,0,63,98,7,0,1,0,1,0,8000,8000,2000,1,0,0,0,1,5000,5000,500,1,0,0,0,1,0,1000,1000,1,0,0,0,1,0,1000,1000,1,0,0,0,1
2,CAP Loop,7,0,98,75,7,0,1,0,0,0,0,150,150,1,0,0,0,1,0,40,40,1,0,0,0,1,0,1,1,1,0,0,0,2,0,20,20,1,0,0,0,3
3,CAP Start,7,0,98,75,7,0,0,0,0,0,0,150,150,1,0,0,0,1,0,40,40,1,0,0,0,1,0,1,1,1,0,0,0,2,0,20,20,1,0,0,0,3
4,Convoy,11,1,98,64,7,0,0,0,0,0,0,20,20,1,0,0,0,1,0,40,40,1,0,0,0,1,0,1,1,1,0,0,0,2,0,20,20,1,0,0,0,3
5,Defend,11,1,98,65,8,0,0,0,0,0,0,20,20,1,0,0,0,1,0,20,20,1,0,0,0,1,0,1,1,1,1,0,0,2,0,20,20,1,0,0,0,3
6,Drop Off,13,0,98,66,7,0,1,0,0,0,0,100,100,0.6,0,0,0,1,0,40,40,0.6,0,0,0,1,0,1,1,1,0,0,0,2,0,20,20,1,0,0,0,3
7,End,7,0,98,67,8,0,0,0,0,0,0,20,20,1,0,0,0,1,0,40,40,1,0,0,0,1,0,1,1,1,0,0,0,2,0,20,20,1,0,0,0,3
8,Escort,1,0,98,98,0,0,1,0,0,1,0,500,500,1,0,0,2,1,0,100,100,1,0,0,2,1,0,1,1,1,0,0,2,2,0,20,20,1,0,0,2,3
9,Finish Drop Off,13,0,98,68,7,0,0,0,0,0,0,100,100,0.6,0,0,0,1,0,40,40,0.6,0,0,0,1,0,1,1,1,0,0,0,2,0,20,20,1,0,0,0,3
10,Holding,9,0,98,75,7,0,0,0,0,0,0,150,150,1,0,0,0,1,0,50,50,1,1,0,0,1,0,1,1,1,0,0,0,2,0,20,20,1,0,0,0,3
11,Holding Loop,9,0,98,73,9,0,0,0,0,0,0,100,100,0.8,0,0,0,1,0,40,40,0.8,0,0,0,1,0,1,1,1,0,0,0,2,0,20,20,1,0,0,0,3
12,Impossible,2,0,98,98,0,0,0,0,0,0,0,1000,1000,1,0,0,0,1,0,1000,1000,1,0,0,0,1,0,5,5,1,0,0,0,2,0,50,50,1,0,0,0,3
13,Land,10,0,98,70,8,0,0,0,0,0,0,500,500,1,0,0,0,1,0,500,500,1,0,0,0,1,0,1,1,1,0,0,0,2,0,10,10,1,0,0,0,3
14,Landed,17,1,98,71,8,0,0,0,0,5,0,2,2,0.04,0,0,0,1,0,7,7,0.05,0,0,0,1,0,1,1,1,0,0,0,2,0,20,20,1,0,0,0,3
15,Lift Off,20,1,98,72,7,0,0,0,0,4,0,25,25,0.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
16,Lower Undercarriage,10,1,74,98,7,0,0,0,1,0,0,100,100,0.5,0,0,0,1,0,40,15,0.6,0,0,0,1,0,1,1,1,0,0,0,2,0,20,20,1,0,0,0,3
17,Navigation,7,0,98,75,7,1,0,0,0,0,0,250,250,1,0,0,0,1,0,150,150,1,1,0,0,1,0,1,1,1,0,0,0,2,0,20,20,1,0,0,0,3
